0.000 0.000 -150.000 5.388
201.835 0.000 -150.000 4.237
403.670 0.000 -150.000 4.937
605.505 0.000 -150.000 7.399
807.339 0.000 -150.000 6.681
1009.174 0.000 -150.000 8.670
1211.009 0.000 -150.000 9.103
1412.844 0.000 -150.000 9.950
1614.679 0.000 -150.000 10.240
1816.514 0.000 -150.000 12.272
2018.349 0.000 -150.000 11.099
2220.183 0.000 -150.000 10.026
2422.018 0.000 -150.000 12.189
2623.853 0.000 -150.000 9.084
2825.688 0.000 -150.000 9.429
3027.523 0.000 -150.000 10.135
3229.358 0.000 -150.000 14.405
3431.193 0.000 -150.000 17.739
3633.028 0.000 -150.000 19.911
3834.862 0.000 -150.000 19.043
4036.697 0.000 -150.000 22.224
4238.532 0.000 -150.000 23.536
4440.367 0.000 -150.000 21.523
4642.202 0.000 -150.000 19.986
4844.037 0.000 -150.000 20.812
5045.872 0.000 -150.000 24.195
5247.706 0.000 -150.000 23.510
5449.541 0.000 -150.000 24.816
5651.376 0.000 -150.000 25.442
5853.211 0.000 -150.000 23.042
6055.046 0.000 -150.000 24.071
6256.881 0.000 -150.000 26.401
6458.716 0.000 -150.000 25.332
6660.550 0.000 -150.000 29.155
6862.385 0.000 -150.000 27.811
7064.220 0.000 -150.000 26.336
7266.055 0.000 -150.000 26.956
7467.890 0.000 -150.000 25.483
7669.725 0.000 -150.000 22.817
7871.560 0.000 -150.000 20.485
8073.394 0.000 -150.000 16.114
8275.229 0.000 -150.000 17.139
8477.064 0.000 -150.000 24.793
8678.899 0.000 -150.000 26.244
8880.734 0.000 -150.000 31.021
9082.569 0.000 -150.000 30.977
9284.404 0.000 -150.000 28.934
9486.239 0.000 -150.000 23.762
9688.073 0.000 -150.000 15.543
9889.908 0.000 -150.000 19.149
10091.743 0.000 -150.000 21.090
10293.578 0.000 -150.000 22.275
10495.413 0.000 -150.000 20.221
10697.248 0.000 -150.000 20.036
10899.083 0.000 -150.000 23.574
11100.917 0.000 -150.000 20.665
11302.752 0.000 -150.000 20.496
11504.587 0.000 -150.000 28.435
11706.422 0.000 -150.000 28.660
11908.257 0.000 -150.000 26.893
12110.092 0.000 -150.000 25.905
12311.927 0.000 -150.000 24.511
12513.761 0.000 -150.000 28.988
12715.596 0.000 -150.000 32.242
12917.431 0.000 -150.000 32.558
13119.266 0.000 -150.000 33.580
13321.101 0.000 -150.000 35.515
13522.936 0.000 -150.000 30.855
13724.771 0.000 -150.000 26.073
13926.606 0.000 -150.000 21.187
14128.440 0.000 -150.000 25.275
14330.275 0.000 -150.000 31.483
14532.110 0.000 -150.000 29.822
14733.945 0.000 -150.000 27.031
14935.780 0.000 -150.000 28.803
15137.615 0.000 -150.000 29.162
15339.450 0.000 -150.000 30.254
15541.284 0.000 -150.000 29.424
15743.119 0.000 -150.000 32.045
15944.954 0.000 -150.000 36.898
16146.789 0.000 -150.000 37.147
16348.624 0.000 -150.000 31.735
16550.459 0.000 -150.000 23.975
16752.294 0.000 -150.000 28.747
16954.128 0.000 -150.000 34.905
17155.963 0.000 -150.000 31.374
17357.798 0.000 -150.000 24.392
17559.633 0.000 -150.000 20.110
17761.468 0.000 -150.000 21.838
17963.303 0.000 -150.000 20.973
18165.138 0.000 -150.000 16.533
18366.972 0.000 -150.000 10.498
18568.807 0.000 -150.000 7.437
18770.642 0.000 -150.000 8.007
18972.477 0.000 -150.000 12.862
19174.312 0.000 -150.000 12.305
19376.147 0.000 -150.000 13.888
19577.982 0.000 -150.000 15.172
19779.817 0.000 -150.000 15.725
19981.651 0.000 -150.000 16.567
20183.486 0.000 -150.000 12.559
20385.321 0.000 -150.000 8.328
20587.156 0.000 -150.000 13.073
20788.991 0.000 -150.000 12.819
20990.826 0.000 -150.000 10.184
21192.661 0.000 -150.000 11.473
21394.495 0.000 -150.000 7.633
21596.330 0.000 -150.000 9.431
21798.165 0.000 -150.000 10.371
22000.000 0.000 -150.000 9.604
