0.000 0.000 -150.000 -43260689.062
201.835 0.000 -150.000 5966646.785
403.670 0.000 -150.000 -12839108.177
605.505 0.000 -150.000 -13698601.685
807.339 0.000 -150.000 -7833706.165
1009.174 0.000 -150.000 -13614994.017
1211.009 0.000 -150.000 -14543282.157
1412.844 0.000 -150.000 -14386294.584
1614.679 0.000 -150.000 -16985258.911
1816.514 0.000 -150.000 -10391820.115
2018.349 0.000 -150.000 -4528213.046
2220.183 0.000 -150.000 -14444533.484
2422.018 0.000 -150.000 -12168213.221
2623.853 0.000 -150.000 -5314669.088
2825.688 0.000 -150.000 -11409691.220
3027.523 0.000 -150.000 -13131744.916
3229.358 0.000 -150.000 -11548624.304
3431.193 0.000 -150.000 -13096925.145
3633.028 0.000 -150.000 -16837928.315
3834.862 0.000 -150.000 -13612060.367
4036.697 0.000 -150.000 -16456634.381
4238.532 0.000 -150.000 -19288631.226
4440.367 0.000 -150.000 -12684130.109
4642.202 0.000 -150.000 -9895185.495
4844.037 0.000 -150.000 -15229016.688
5045.872 0.000 -150.000 -20254721.835
5247.706 0.000 -150.000 -13826471.217
5449.541 0.000 -150.000 -12962097.663
5651.376 0.000 -150.000 -17090232.230
5853.211 0.000 -150.000 -10428535.260
6055.046 0.000 -150.000 -11735695.622
6256.881 0.000 -150.000 -17068037.941
6458.716 0.000 -150.000 -16593566.747
6660.550 0.000 -150.000 -16518504.876
6862.385 0.000 -150.000 -15299447.185
7064.220 0.000 -150.000 -17388962.325
7266.055 0.000 -150.000 -17420238.167
7467.890 0.000 -150.000 -15474447.080
7669.725 0.000 -150.000 -15738915.636
7871.560 0.000 -150.000 -15106092.974
8073.394 0.000 -150.000 -11572683.234
8275.229 0.000 -150.000 -9140740.666
8477.064 0.000 -150.000 -12765337.185
8678.899 0.000 -150.000 -15807110.477
8880.734 0.000 -150.000 -17265559.051
9082.569 0.000 -150.000 -16036459.280
9284.404 0.000 -150.000 -16771104.098
9486.239 0.000 -150.000 -16719683.496
9688.073 0.000 -150.000 -14428979.270
9889.908 0.000 -150.000 -17584731.232
10091.743 0.000 -150.000 -14477508.897
10293.578 0.000 -150.000 -13798386.990
10495.413 0.000 -150.000 -13608624.224
10697.248 0.000 -150.000 -11584153.594
10899.083 0.000 -150.000 -15699274.565
11100.917 0.000 -150.000 -16908986.982
11302.752 0.000 -150.000 -11404580.059
11504.587 0.000 -150.000 -15004676.584
11706.422 0.000 -150.000 -18752182.699
11908.257 0.000 -150.000 -10327060.094
12110.092 0.000 -150.000 -8815311.872
12311.927 0.000 -150.000 -13924454.983
12513.761 0.000 -150.000 -16821402.152
12715.596 0.000 -150.000 -17608464.487
12917.431 0.000 -150.000 -11434698.845
13119.266 0.000 -150.000 -11154302.979
13321.101 0.000 -150.000 -18255671.165
13522.936 0.000 -150.000 -11825848.857
13724.771 0.000 -150.000 -8856163.640
13926.606 0.000 -150.000 -11520071.872
14128.440 0.000 -150.000 -6863002.191
14330.275 0.000 -150.000 -9814449.588
14532.110 0.000 -150.000 -9544289.922
14733.945 0.000 -150.000 -5780110.870
14935.780 0.000 -150.000 -6974005.710
15137.615 0.000 -150.000 -8604605.979
