0.000 0.000 -418325.512
303.125 0.000 -197390.749
606.250 0.000 -28573.647
909.375 0.000 337017.567
1212.500 0.000 58223.521
1515.625 0.000 283869.439
1818.750 0.000 57605.842
2121.875 0.000 -370432.124
2425.000 0.000 -277973.844
2728.125 0.000 -82443.971
3031.250 0.000 75844.424
3334.375 0.000 -22503.496
3637.500 0.000 153928.814
3940.625 0.000 -476207.196
4243.750 0.000 18003.252
4546.875 0.000 1203172.388
4850.000 0.000 701975.697
5153.125 0.000 -308532.430
5456.250 0.000 -724573.983
5759.375 0.000 -25214.542
6062.500 0.000 2062928.951
6365.625 0.000 3259442.454
6668.750 0.000 2706357.064
6971.875 0.000 2192569.290
7275.000 0.000 561795.695
7578.125 0.000 -2127561.739
7881.250 0.000 -3798490.212
8184.375 0.000 -3472191.996
8487.500 0.000 -3016936.756
8790.625 0.000 -2906425.784
9093.750 0.000 -2134351.657
9396.875 0.000 -1200763.950
9700.000 0.000 -1329729.813
10003.125 0.000 -2088368.903
10306.250 0.000 -1802038.823
10609.375 0.000 -1203600.605
10912.500 0.000 -1208532.176
11215.625 0.000 -1357029.320
11518.750 0.000 -1652755.809
11821.875 0.000 -1262222.249
12125.000 0.000 -950896.383
12428.125 0.000 -1794307.934
12731.250 0.000 -1738346.601
13034.375 0.000 -1302570.705
13337.500 0.000 -1686168.249
13640.625 0.000 -2310266.195
13943.750 0.000 -2655298.765
14246.875 0.000 -2319505.294
14550.000 0.000 -2237364.566
14853.125 0.000 -2968967.830
15156.250 0.000 -3350311.446
15459.375 0.000 -3649302.160
15762.500 0.000 -4142762.594
16065.625 0.000 -4699665.727
16368.750 0.000 -5123424.428
16671.875 0.000 -5061719.073
16975.000 0.000 -4451026.277
17278.125 0.000 -4060980.716
17581.250 0.000 -4046064.925
17884.375 0.000 -3902475.752
18187.500 0.000 -3218709.475
18490.625 0.000 -2663718.570
18793.750 0.000 -1633699.952
19096.875 0.000 -441280.825
19400.000 0.000 625665.140
19703.125 0.000 2422942.077
20006.250 0.000 3478198.987
20309.375 0.000 4183878.412
20612.500 0.000 5190308.726
20915.625 0.000 5158706.699
21218.750 0.000 3780417.536
21521.875 0.000 1126962.006
21825.000 0.000 -3635573.165
22128.125 0.000 -11344939.587
22431.250 0.000 -21103861.634
22734.375 0.000 -30594300.474
23037.500 0.000 -40628875.327
23340.625 0.000 -51003468.036
23643.750 0.000 -58562481.784
23946.875 0.000 -62237451.081
24250.000 0.000 -63621250.525
24553.125 0.000 -61563831.382
24856.250 0.000 -56163068.210
25159.375 0.000 -48802821.303
25462.500 0.000 -40514826.459
25765.625 0.000 -31290663.916
26068.750 0.000 -21394252.956
26371.875 0.000 -12892234.226
26675.000 0.000 -6837109.664
26978.125 0.000 -3511300.450
27281.250 0.000 715336.517
27584.375 0.000 5878301.288
27887.500 0.000 -318088.508
28190.625 0.000 -9255511.658
28493.750 0.000 7390685.445
28796.875 0.000 13821661.440
29100.000 0.000 -37952802.175
0.000 302.609 -617356.837
303.125 302.609 585830.792
606.250 302.609 207638.869
909.375 302.609 -188062.005
1212.500 302.609 -586011.654
1515.625 302.609 -248237.643
1818.750 302.609 321906.811
2121.875 302.609 149797.207
2425.000 302.609 59105.969
2728.125 302.609 -304103.547
3031.250 302.609 -296140.502
3334.375 302.609 -610349.281
3637.500 302.609 -449594.025
3940.625 302.609 -430004.163
4243.750 302.609 -90004.289
4546.875 302.609 638870.821
4850.000 302.609 -233512.793
5153.125 302.609 -1361206.374
5456.250 302.609 -976570.159
5759.375 302.609 -835761.315
6062.500 302.609 -952881.217
6365.625 302.609 -766308.067
6668.750 302.609 -1183907.513
6971.875 302.609 -1271771.808
7275.000 302.609 -1126277.275
7578.125 302.609 -344417.391
7881.250 302.609 1190249.342
8184.375 302.609 2473269.824
8487.500 302.609 3337787.331
8790.625 302.609 3176207.004
9093.750 302.609 2479277.678
9396.875 302.609 1927642.655
9700.000 302.609 1615702.811
10003.125 302.609 1221615.674
10306.250 302.609 1119168.022
10609.375 302.609 577992.236
10912.500 302.609 439899.668
11215.625 302.609 1277216.775
11518.750 302.609 1017325.963
11821.875 302.609 341696.296
12125.000 302.609 773732.409
12428.125 302.609 477509.689
12731.250 302.609 128318.648
13034.375 302.609 574230.597
13337.500 302.609 883299.381
13640.625 302.609 721352.575
13943.750 302.609 468624.413
14246.875 302.609 386390.458
14550.000 302.609 687214.607
14853.125 302.609 471257.377
15156.250 302.609 614683.176
15459.375 302.609 509784.130
15762.500 302.609 475472.034
16065.625 302.609 983288.966
16368.750 302.609 1182684.879
16671.875 302.609 995066.176
16975.000 302.609 -168415.081
17278.125 302.609 -1192488.108
17581.250 302.609 -1305756.330
17884.375 302.609 -2198603.669
18187.500 302.609 -3025239.846
18490.625 302.609 -3869147.312
18793.750 302.609 -5467071.691
19096.875 302.609 -6887784.597
19400.000 302.609 -9062254.212
19703.125 302.609 -10511612.209
20006.250 302.609 -11885217.801
20309.375 302.609 -14479556.684
20612.500 302.609 -15768444.942
20915.625 302.609 -15353443.201
21218.750 302.609 -14860896.699
21521.875 302.609 -14114295.267
21825.000 302.609 -12505746.803
22128.125 302.609 -8960767.029
22431.250 302.609 -4238221.383
22734.375 302.609 770149.398
23037.500 302.609 6656785.734
23340.625 302.609 11852714.382
23643.750 302.609 15297334.576
23946.875 302.609 19445728.489
24250.000 302.609 21930108.885
24553.125 302.609 21342161.459
24856.250 302.609 19367692.890
25159.375 302.609 16542316.487
25462.500 302.609 12379127.689
25765.625 302.609 6090321.886
26068.750 302.609 -384130.741
26371.875 302.609 -6354622.056
26675.000 302.609 -12057427.663
26978.125 302.609 -17549958.652
27281.250 302.609 -20866896.361
27584.375 302.609 -19066110.244
27887.500 302.609 -21608087.454
28190.625 302.609 -29901375.807
28493.750 302.609 -15150763.017
28796.875 302.609 3872318.709
29100.000 302.609 -48715659.760
0.000 605.217 -367562.475
303.125 605.217 602823.064
606.250 605.217 223497.039
909.375 605.217 -346362.586
1212.500 605.217 276998.682
1515.625 605.217 349103.470
1818.750 605.217 -572378.163
2121.875 605.217 -822395.527
2425.000 605.217 3579.503
2728.125 605.217 -39509.626
3031.250 605.217 19848.019
3334.375 605.217 333735.112
3637.500 605.217 30393.076
3940.625 605.217 -18794.845
4243.750 605.217 655353.174
4546.875 605.217 1195271.594
4850.000 605.217 312402.544
5153.125 605.217 -941799.277
5456.250 605.217 -421977.621
5759.375 605.217 1284432.282
6062.500 605.217 2861061.845
6365.625 605.217 4102614.041
6668.750 605.217 2668638.041
6971.875 605.217 214225.422
7275.000 605.217 -1504668.800
7578.125 605.217 -2718703.341
7881.250 605.217 -2409746.517
8184.375 605.217 -2120596.624
8487.500 605.217 -2446584.252
8790.625 605.217 -2582227.779
9093.750 605.217 -2251104.949
9396.875 605.217 -2159997.217
9700.000 605.217 -1222554.284
10003.125 605.217 -1049989.053
10306.250 605.217 -1404207.276
10609.375 605.217 -1233997.847
10912.500 605.217 -1391520.489
11215.625 605.217 -724809.403
11518.750 605.217 -417424.150
11821.875 605.217 -1359258.590
12125.000 605.217 -955743.917
12428.125 605.217 -313699.741
12731.250 605.217 -1009432.226
13034.375 605.217 -1655271.034
13337.500 605.217 -1523634.080
13640.625 605.217 -1449274.501
13943.750 605.217 -1718550.631
14246.875 605.217 -1646827.430
14550.000 605.217 -1431975.574
14853.125 605.217 -2606270.428
15156.250 605.217 -2970880.748
15459.375 605.217 -2166514.696
15762.500 605.217 -2872160.317
16065.625 605.217 -3268560.185
16368.750 605.217 -3300669.518
16671.875 605.217 -2704484.955
16975.000 605.217 -2335013.916
17278.125 605.217 -2588602.444
17581.250 605.217 -1578843.467
17884.375 605.217 -815799.432
18187.500 605.217 -706883.944
18490.625 605.217 488911.423
18793.750 605.217 1544815.487
19096.875 605.217 3611090.363
19400.000 605.217 5343167.103
19703.125 605.217 6565424.687
20006.250 605.217 8528905.873
20309.375 605.217 9335229.439
20612.500 605.217 10026567.561
20915.625 605.217 11192138.941
21218.750 605.217 10224575.029
21521.875 605.217 6446111.980
21825.000 605.217 396634.292
22128.125 605.217 -7304548.060
22431.250 605.217 -16415928.833
22734.375 605.217 -27131752.565
23037.500 605.217 -36906424.154
23340.625 605.217 -44618139.202
23643.750 605.217 -50779779.012
23946.875 605.217 -53262244.043
24250.000 605.217 -51728193.727
24553.125 605.217 -48670207.753
24856.250 605.217 -43209183.679
25159.375 605.217 -35190731.849
25462.500 605.217 -26139507.890
25765.625 605.217 -17358837.002
26068.750 605.217 -9159642.207
26371.875 605.217 -1754829.533
26675.000 605.217 3660264.940
26978.125 605.217 7938685.106
27281.250 605.217 10619184.709
27584.375 605.217 12247224.075
27887.500 605.217 9436463.486
28190.625 605.217 3124019.541
28493.750 605.217 13270483.041
28796.875 605.217 26636653.852
29100.000 605.217 -28825587.215
0.000 907.826 4832.108
303.125 907.826 -272343.530
606.250 907.826 57569.544
909.375 907.826 144585.374
1212.500 907.826 104833.136
1515.625 907.826 320062.697
1818.750 907.826 36570.092
2121.875 907.826 -551865.353
2425.000 907.826 158923.051
2728.125 907.826 945293.907
3031.250 907.826 72947.231
3334.375 907.826 -519272.048
3637.500 907.826 -520405.616
3940.625 907.826 -196217.008
4243.750 907.826 743415.424
4546.875 907.826 859310.321
4850.000 907.826 -1086907.610
5153.125 907.826 -2410773.343
5456.250 907.826 -1175930.811
5759.375 907.826 1383596.844
6062.500 907.826 2237265.323
6365.625 907.826 1506031.139
6668.750 907.826 -204199.969
6971.875 907.826 -1346223.548
7275.000 907.826 -1126139.215
7578.125 907.826 -1048230.267
7881.250 907.826 -625600.966
8184.375 907.826 361380.169
8487.500 907.826 1071128.840
8790.625 907.826 1088421.446
9093.750 907.826 1139969.440
9396.875 907.826 695280.789
9700.000 907.826 219051.819
10003.125 907.826 -48153.392
10306.250 907.826 -37298.165
10609.375 907.826 882909.134
10912.500 907.826 565193.653
11215.625 907.826 -247294.636
11518.750 907.826 -108695.340
11821.875 907.826 -291553.166
12125.000 907.826 -761262.338
12428.125 907.826 -259815.297
12731.250 907.826 31022.273
13034.375 907.826 -431752.497
13337.500 907.826 -322894.944
13640.625 907.826 -200292.166
13943.750 907.826 -654738.800
14246.875 907.826 -879429.923
14550.000 907.826 -340135.325
14853.125 907.826 -859215.242
15156.250 907.826 -1620127.365
15459.375 907.826 -588315.170
15762.500 907.826 -1277159.956
16065.625 907.826 -2191169.128
16368.750 907.826 -2064130.164
16671.875 907.826 -2294091.534
16975.000 907.826 -2719470.382
17278.125 907.826 -3116372.766
17581.250 907.826 -2878310.958
17884.375 907.826 -3304749.414
18187.500 907.826 -4356886.055
18490.625 907.826 -3674648.726
18793.750 907.826 -3792301.242
19096.875 907.826 -5218646.208
19400.000 907.826 -5970573.560
19703.125 907.826 -7013595.103
20006.250 907.826 -7232523.975
20309.375 907.826 -7047009.847
20612.500 907.826 -6968776.115
20915.625 907.826 -7769007.806
21218.750 907.826 -9305887.705
21521.875 907.826 -10880122.267
21825.000 907.826 -13055143.510
22128.125 907.826 -15878556.039
22431.250 907.826 -17852200.977
22734.375 907.826 -19925446.186
23037.500 907.826 -21836669.062
23340.625 907.826 -22361131.527
23643.750 907.826 -21493461.398
23946.875 907.826 -19355389.232
24250.000 907.826 -16838169.754
24553.125 907.826 -14355930.294
24856.250 907.826 -11536753.841
25159.375 907.826 -8918986.372
25462.500 907.826 -7548241.407
25765.625 907.826 -7071361.391
26068.750 907.826 -7386662.598
26371.875 907.826 -8190879.257
26675.000 907.826 -10381497.268
26978.125 907.826 -13078736.906
27281.250 907.826 -13962913.871
27584.375 907.826 -13278820.907
27887.500 907.826 -17207897.847
28190.625 907.826 -22095550.582
28493.750 907.826 -8272550.734
28796.875 907.826 5961218.258
29100.000 907.826 -49075476.137
0.000 1210.435 510092.466
303.125 1210.435 -268088.169
606.250 1210.435 -50649.090
909.375 1210.435 -216301.905
1212.500 1210.435 -542260.023
1515.625 1210.435 -526052.148
1818.750 1210.435 152868.936
2121.875 1210.435 -308450.874
2425.000 1210.435 -505019.017
2728.125 1210.435 584340.418
3031.250 1210.435 219449.444
3334.375 1210.435 -1322468.340
3637.500 1210.435 -795925.823
3940.625 1210.435 1134601.465
4243.750 1210.435 1665682.981
4546.875 1210.435 460090.773
4850.000 1210.435 -1622726.638
5153.125 1210.435 -1832328.210
5456.250 1210.435 609409.924
5759.375 1210.435 2932765.915
6062.500 1210.435 2990511.943
6365.625 1210.435 1479024.359
6668.750 1210.435 -161252.581
6971.875 1210.435 -1299006.898
7275.000 1210.435 -2035144.114
7578.125 1210.435 -2140157.189
7881.250 1210.435 -901700.028
8184.375 1210.435 28349.129
8487.500 1210.435 342135.309
8790.625 1210.435 26774.186
9093.750 1210.435 -542399.031
9396.875 1210.435 -308017.040
9700.000 1210.435 55067.082
10003.125 1210.435 -1880.555
10306.250 1210.435 -702641.456
10609.375 1210.435 -762222.345
10912.500 1210.435 -378982.094
11215.625 1210.435 -354983.555
11518.750 1210.435 -466569.454
11821.875 1210.435 -179953.994
12125.000 1210.435 -285609.840
12428.125 1210.435 -813114.599
12731.250 1210.435 -549399.245
13034.375 1210.435 -829613.581
13337.500 1210.435 -1139947.701
13640.625 1210.435 -730311.972
13943.750 1210.435 -683770.817
14246.875 1210.435 -1574055.474
14550.000 1210.435 -1746763.397
14853.125 1210.435 -1356473.171
15156.250 1210.435 -2598832.006
15459.375 1210.435 -1979127.823
15762.500 1210.435 -1324957.631
16065.625 1210.435 -2316499.801
16368.750 1210.435 -2029303.127
16671.875 1210.435 -1692296.302
16975.000 1210.435 -2020756.690
17278.125 1210.435 -2405011.699
17581.250 1210.435 -2109790.833
17884.375 1210.435 -1681163.434
18187.500 1210.435 -1985580.850
18490.625 1210.435 -1411948.462
18793.750 1210.435 -589841.773
19096.875 1210.435 -547212.767
19400.000 1210.435 233755.944
19703.125 1210.435 517365.715
20006.250 1210.435 415691.579
20309.375 1210.435 576277.311
20612.500 1210.435 1264995.994
20915.625 1210.435 848993.242
21218.750 1210.435 -1468549.416
21521.875 1210.435 -4798794.073
21825.000 1210.435 -9296847.250
22128.125 1210.435 -15634756.493
22431.250 1210.435 -21885118.870
22734.375 1210.435 -27760733.352
23037.500 1210.435 -32728943.344
23340.625 1210.435 -35335170.781
23643.750 1210.435 -36572187.933
23946.875 1210.435 -34860847.810
24250.000 1210.435 -31294933.598
24553.125 1210.435 -27163758.205
24856.250 1210.435 -21455632.686
25159.375 1210.435 -15818491.016
25462.500 1210.435 -11231386.360
25765.625 1210.435 -7708981.992
26068.750 1210.435 -5329323.176
26371.875 1210.435 -2872294.025
26675.000 1210.435 -1640483.338
26978.125 1210.435 -3023316.371
27281.250 1210.435 -3043976.210
27584.375 1210.435 -633630.556
27887.500 1210.435 -4102814.467
28190.625 1210.435 -11340517.847
28493.750 1210.435 1781823.387
28796.875 1210.435 16667669.483
29100.000 1210.435 -44213114.001
0.000 1513.043 21434.853
303.125 1513.043 -284270.061
606.250 1513.043 116716.980
909.375 1513.043 280878.933
1212.500 1513.043 758393.376
1515.625 1513.043 382878.042
1818.750 1513.043 -308800.481
2121.875 1513.043 -420702.537
2425.000 1513.043 -327127.989
2728.125 1513.043 310598.068
3031.250 1513.043 246274.185
3334.375 1513.043 -968814.631
3637.500 1513.043 -779755.505
3940.625 1513.043 1313097.224
4243.750 1513.043 1608503.981
4546.875 1513.043 -410613.528
4850.000 1513.043 -2255811.044
5153.125 1513.043 -1864253.255
5456.250 1513.043 767671.389
5759.375 1513.043 3170787.723
6062.500 1513.043 3345042.929
6365.625 1513.043 2140783.916
6668.750 1513.043 -13219.173
6971.875 1513.043 -2390878.802
7275.000 1513.043 -3116026.457
7578.125 1513.043 -2305903.042
7881.250 1513.043 -59601.149
8184.375 1513.043 962506.471
8487.500 1513.043 332258.844
8790.625 1513.043 -239924.057
9093.750 1513.043 -690005.652
9396.875 1513.043 -569471.660
9700.000 1513.043 190888.905
10003.125 1513.043 389657.963
10306.250 1513.043 -415884.980
10609.375 1513.043 -666820.107
10912.500 1513.043 -25557.732
11215.625 1513.043 547365.423
11518.750 1513.043 -37966.237
